Station_ID,MeasurementDateGMT,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),,
RB7,2017/1/8 14:00,23,18.8,59.8,,
RB7,2017/1/8 15:00,19,32.6,65.7,,
RB7,2017/1/8 16:00,23,20.6,70.8,,
RB7,2017/1/8 17:00,19,14.4,72.6,,
RB7,2017/1/8 18:00,21,16.4,74.8,,
RB7,2017/1/8 19:00,21,17.6,67.5,,
RB7,2017/1/8 20:00,20,17.4,56.3,,
RB7,2017/1/8 21:00,14,12.8,49.6,,
RB7,2017/1/8 22:00,21,14.4,43.8,,
RB7,2017/1/8 23:00,24,18,40.2,,
RB7,2017/1/9 0:00,24,22.4,40.2,,
RB7,2017/1/9 1:00,23,20.4,30.6,,
RB7,2017/1/9 2:00,17,7.8,20.6,,
RB7,2017/1/9 3:00,17,11,16.8,,
RB7,2017/1/9 4:00,17,14.2,14.1,,
RB7,2017/1/9 5:00,16,12,20.1,,
RB7,2017/1/9 6:00,10,9.4,39.6,,
RB7,2017/1/9 7:00,7,9.8,59.8,,
RB7,2017/1/9 8:00,9,9.2,58.7,,
RB7,2017/1/9 9:00,8,6.4,43.7,,
RB7,2017/1/9 10:00,9,16.4,33.6,,
RB7,2017/1/9 11:00,8,8.6,27.5,,
RB7,2017/1/9 12:00,5,9.6,26.5,,
RB7,2017/1/9 13:00,10,14,35,,
RB7,2017/1/9 14:00,8,17.4,33.7,,
RB7,2017/1/9 15:00,8,10.6,38.7,,
RB7,2017/1/9 16:00,6,9.4,35.6,,
RB7,2017/1/9 17:00,6,6.4,38.1,,
RB7,2017/1/9 18:00,8,3.8,36.8,,
RB7,2017/1/9 19:00,9,6,41.1,,
RB7,2017/1/9 20:00,8,5.2,42.2,,
RB7,2017/1/9 21:00,10,12,46.9,,
RB7,2017/1/9 22:00,12,11.8,53.2,,
RB7,2017/1/9 23:00,8,8.2,51.2,,
RB7,2017/1/10 0:00,8,13.8,40.9,,
RB7,2017/1/10 1:00,8,10.4,32,,
RB7,2017/1/10 2:00,8,10.4,26.9,,
RB7,2017/1/10 3:00,10,10.4,26.8,,
RB7,2017/1/10 4:00,8,8.6,23.3,,
RB7,2017/1/10 5:00,9,12,25.8,,
RB7,2017/1/10 6:00,7,9,33.8,,
RB7,2017/1/10 7:00,9,8.4,69.5,,
RB7,2017/1/10 8:00,10,10,64.6,,
RB7,2017/1/10 9:00,9,15.6,65.1,,
RB7,2017/1/10 10:00,12,15.2,56.5,,
RB7,2017/1/10 11:00,13,12.2,42,,
RB7,2017/1/10 12:00,10,8.4,40.9,,
RB7,2017/1/10 13:00,10,16.4,41,,
RB7,2017/1/10 14:00,13,14.4,49.8,,
RB7,2017/1/10 15:00,12,14.2,48.8,,
RB7,2017/1/10 16:00,12,19.2,56.2,,
RB7,2017/1/10 17:00,14,21.2,66.2,,
RB7,2017/1/10 18:00,17,21.8,67.5,,
RB7,2017/1/10 19:00,19,19.4,69.6,,
RB7,2017/1/10 20:00,15,22.4,67.3,,
RB7,2017/1/10 21:00,19,21.4,64.6,,
RB7,2017/1/10 22:00,17,18.4,59.3,,
RB7,2017/1/10 23:00,20,15.6,50,,
RB7,2017/1/11 0:00,19,19.4,41.4,,
RB7,2017/1/11 1:00,16,15.8,27.4,,
RB7,2017/1/11 2:00,13,15.2,22,,
RB7,2017/1/11 3:00,14,15,16.7,,
RB7,2017/1/11 4:00,14,18,16.6,,
RB7,2017/1/11 5:00,17,23.8,20,,
RB7,2017/1/11 6:00,14,8.4,31.2,,
RB7,2017/1/11 7:00,10,10.2,71.2,,
RB7,2017/1/11 8:00,11,9.2,62.7,,
RB7,2017/1/11 9:00,11,9.4,43.7,,
RB7,2017/1/11 10:00,8,17.2,30.2,,
RB7,2017/1/11 11:00,8,16,25.1,,
RB7,2017/1/11 12:00,11,9.2,25.1,,
RB7,2017/1/11 13:00,9,12.4,27.3,,
RB7,2017/1/11 14:00,14,12,38.1,,
RB7,2017/1/11 15:00,8,12.2,48.5,,
RB7,2017/1/11 16:00,12,16.6,42,,
RB7,2017/1/11 17:00,11,16.6,47.1,,
RB7,2017/1/11 18:00,11,16.2,39.3,,
RB7,2017/1/11 19:00,11,22.6,48.6,,
RB7,2017/1/11 20:00,12,19.2,45.5,,
RB7,2017/1/11 21:00,12,17.4,34.9,,
RB7,2017/1/11 22:00,10,15,32,,
RB7,2017/1/11 23:00,9,16.2,28.7,,
RB7,2017/1/12 0:00,11,10.2,25.4,,
RB7,2017/1/12 1:00,10,9.2,16.2,,
RB7,2017/1/12 2:00,7,9.2,13.7,,
RB7,2017/1/12 3:00,9,9.6,12,,
RB7,2017/1/12 4:00,7,10.6,12.2,,
RB7,2017/1/12 5:00,7,13.6,15.1,,
RB7,2017/1/12 6:00,9,12,29.2,,
RB7,2017/1/12 7:00,11,18.2,55.2,,
RB7,2017/1/12 8:00,8,14.4,56.5,,
RB7,2017/1/12 9:00,7,19.6,49.8,,
RB7,2017/1/12 10:00,9,17.6,50.6,,
RB7,2017/1/12 11:00,16,16.6,49,,
RB7,2017/1/12 12:00,11,12.8,59.9,,
RB7,2017/1/12 13:00,9,14,45.9,,
RB7,2017/1/12 14:00,6,3.8,58.5,,
RB7,2017/1/12 15:00,8,10,80,,
RB7,2017/1/12 16:00,8,6.4,63.3,,
RB7,2017/1/12 17:00,7,4.6,61.6,,
RB7,2017/1/12 18:00,6,0.2,34.8,,
RB7,2017/1/12 19:00,4,-3.4,17.8,,
RB7,2017/1/12 20:00,5,5.4,27.8,,
RB7,2017/1/12 21:00,8,4.6,26.9,,
RB7,2017/1/12 22:00,13,6.2,25.2,,
RB7,2017/1/12 23:00,9,12.4,17.8,,
RB7,2017/1/13 0:00,7,6.8,14.2,,
RB7,2017/1/13 1:00,5,4.2,13.5,,
RB7,2017/1/13 2:00,3,2.8,12.3,,
RB7,2017/1/13 3:00,1,2,12,,
RB7,2017/1/13 4:00,3,3.4,11.5,,
RB7,2017/1/13 5:00,6,6.2,16.5,,
RB7,2017/1/13 6:00,6,5,33.1,,
RB7,2017/1/13 7:00,7,1.8,80.4,,
RB7,2017/1/13 8:00,5,2,49.1,,
RB7,2017/1/13 9:00,4,7.6,35.6,,
RB7,2017/1/13 10:00,7,4.8,30.2,,
RB7,2017/1/13 11:00,10,10,44.9,,
RB7,2017/1/13 12:00,10,13.4,42,,
RB7,2017/1/13 13:00,8,8.8,33.6,,
RB7,2017/1/13 14:00,6,9.6,65.4,,
RB7,2017/1/13 15:00,6,7.6,46.5,,
RB7,2017/1/13 16:00,10,6.4,49.4,,
RB7,2017/1/13 17:00,8,5,60.1,,
RB7,2017/1/13 18:00,10,6,54.1,,
RB7,2017/1/13 19:00,10,10.6,48.2,,
RB7,2017/1/13 20:00,10,8.8,42.5,,
RB7,2017/1/13 21:00,12,10.6,34.6,,
RB7,2017/1/13 22:00,12,8.6,36.3,,
RB7,2017/1/13 23:00,10,13.8,31.5,,
RB7,2017/1/14 0:00,7,7.8,28.4,,
RB7,2017/1/14 1:00,6,5.2,18.1,,
RB7,2017/1/14 2:00,5,5.6,18.8,,
RB7,2017/1/14 3:00,5,3.8,14.7,,
RB7,2017/1/14 4:00,3,2.8,14.3,,
RB7,2017/1/14 5:00,2,2.2,23.8,,
RB7,2017/1/14 6:00,5,3.6,35.3,,
RB7,2017/1/14 7:00,4,5.2,48.5,,
RB7,2017/1/14 8:00,7,8,51.7,,
RB7,2017/1/14 9:00,6,7.4,53.7,,
RB7,2017/1/14 10:00,7,4.6,41.5,,
RB7,2017/1/14 11:00,8,10,30.5,,
RB7,2017/1/14 12:00,6,6,28,,
RB7,2017/1/14 13:00,7,1.4,35.1,,
RB7,2017/1/14 14:00,9,5.8,39.3,,
RB7,2017/1/14 15:00,7,4.8,35.6,,
RB7,2017/1/14 16:00,8,3.6,55.2,,
RB7,2017/1/14 17:00,22,20,71.1,,
RB7,2017/1/14 18:00,23,17.2,72.9,,
RB7,2017/1/14 19:00,21,18.6,67.6,,
RB7,2017/1/14 20:00,21,24,65.7,,
RB7,2017/1/14 21:00,23,16.4,63.2,,
RB7,2017/1/14 22:00,24,19.8,61.4,,
RB7,2017/1/14 23:00,20,19.8,58.8,,
RB7,2017/1/15 0:00,19,18,55.1,,
RB7,2017/1/15 1:00,20,18,51.5,,
RB7,2017/1/15 2:00,21,16,50.6,,
RB7,2017/1/15 3:00,13,15.4,47.5,,
RB7,2017/1/15 4:00,15,10.2,41.5,,
RB7,2017/1/15 5:00,10,6,31,,
RB7,2017/1/15 6:00,10,4.6,33.3,,
RB7,2017/1/15 7:00,11,5.8,51.6,,
RB7,2017/1/15 8:00,8,6.6,54.1,,
RB7,2017/1/15 9:00,15,7.6,51.5,,
RB7,2017/1/15 10:00,10,7.6,51.7,,
RB7,2017/1/15 11:00,10,8.2,56.2,,
RB7,2017/1/15 12:00,15,5,56,,
RB7,2017/1/15 13:00,8,7.6,50.6,,
RB7,2017/1/15 14:00,7,6.8,34.7,,
RB7,2017/1/15 15:00,7,11,40.5,,
RB7,2017/1/15 16:00,6,7.6,41.2,,
RB7,2017/1/15 17:00,6,7.4,29.8,,
RB7,2017/1/15 18:00,8,5.4,28.1,,
RB7,2017/1/15 19:00,14,5.6,33,,
RB7,2017/1/15 20:00,12,8.6,30.8,,
RB7,2017/1/15 21:00,11,6,42.9,,
RB7,2017/1/15 22:00,14,12,40.8,,
RB7,2017/1/15 23:00,19,13.4,27.6,,
RB7,2017/1/16 0:00,12,9.6,27.5,,
RB7,2017/1/16 1:00,9,9.6,17.4,,
RB7,2017/1/16 2:00,12,10.2,18.7,,
RB7,2017/1/16 3:00,14,10,17.3,,
RB7,2017/1/16 4:00,22,15.2,21.4,,
RB7,2017/1/16 5:00,22,17,27.8,,
RB7,2017/1/16 6:00,23,20.2,44.4,,
RB7,2017/1/16 7:00,28,18.4,55.1,,
RB7,2017/1/16 8:00,25,24,59.3,,
RB7,2017/1/16 9:00,26,22.4,57.9,,
RB7,2017/1/16 10:00,19,14.4,56.7,,
RB7,2017/1/16 11:00,14,13.8,54.4,,
RB7,2017/1/16 12:00,11,7.8,49.1,,
RB7,2017/1/16 13:00,13,10.6,55.6,,
RB7,2017/1/16 14:00,10,11.8,52.6,,
RB7,2017/1/16 15:00,16,10.8,64.9,,
RB7,2017/1/16 16:00,18,9.4,68.7,,
RB7,2017/1/16 17:00,18,15.2,71.8,,
RB7,2017/1/16 18:00,23,15.2,72.7,,
RB7,2017/1/16 19:00,22,22,72.7,,
RB7,2017/1/16 20:00,29,19.4,72.5,,
RB7,2017/1/16 21:00,23,26.2,67.9,,
RB7,2017/1/16 22:00,27,19.4,63.7,,
RB7,2017/1/16 23:00,21,22.6,62.3,,
RB7,2017/1/17 0:00,20,33,57.6,,
RB7,2017/1/17 1:00,19,15.8,59.3,,
RB7,2017/1/17 2:00,16,13.4,53.6,,
RB7,2017/1/17 3:00,16,16.8,52.4,,
RB7,2017/1/17 4:00,14,10.2,49.1,,
RB7,2017/1/17 5:00,20,19.4,52,,
RB7,2017/1/17 6:00,25,19.2,54.5,,
RB7,2017/1/17 7:00,36,33.8,65.8,,
RB7,2017/1/17 8:00,37,37.6,64.7,,
RB7,2017/1/17 9:00,38,38.2,60.7,,
RB7,2017/1/17 10:00,40,41.4,55.3,,
RB7,2017/1/17 11:00,29,41,55.6,,
RB7,2017/1/17 12:00,21,32,55,,
RB7,2017/1/17 13:00,21,23.4,51.9,,
RB7,2017/1/17 14:00,27,30,57.4,,
RB7,2017/1/17 15:00,28,30.2,68.5,,
RB7,2017/1/17 16:00,33,38.2,67.6,,
RB7,2017/1/17 17:00,41,40,67.7,,
RB7,2017/1/17 18:00,42,40.2,73.1,,
RB7,2017/1/17 19:00,46,46.4,75.6,,
RB7,2017/1/17 20:00,55,46.6,76.7,,
RB7,2017/1/17 21:00,52,45.2,75.2,,
RB7,2017/1/17 22:00,53,48.4,73.5,,
RB7,2017/1/17 23:00,49,41,69.1,,
RB7,2017/1/18 0:00,42,36.8,65,,
RB7,2017/1/18 1:00,44,37.8,58.7,,
RB7,2017/1/18 2:00,39,32.2,54.3,,
RB7,2017/1/18 3:00,39,29.2,50.3,,
RB7,2017/1/18 4:00,38,31.2,49.7,,
RB7,2017/1/18 5:00,30,31.8,53.3,,
RB7,2017/1/18 6:00,41,37,67.1,,
RB7,2017/1/18 7:00,43,36.4,120.1,,
RB7,2017/1/18 8:00,43,42.8,105.3,,
RB7,2017/1/18 9:00,46,38.8,89.6,,
RB7,2017/1/18 10:00,49,43.8,91.1,,
RB7,2017/1/18 11:00,33,35.2,81.6,,
RB7,2017/1/18 12:00,16,22.6,64.2,,
RB7,2017/1/18 13:00,26,29.2,72.4,,
RB7,2017/1/18 14:00,17,24,76.9,,
RB7,2017/1/18 15:00,16,20.8,66.7,,
RB7,2017/1/18 16:00,25,32.6,75.5,,
RB7,2017/1/18 17:00,29,40.2,81.2,,
RB7,2017/1/18 18:00,36,44,87.1,,
RB7,2017/1/18 19:00,40,38,86.7,,
RB7,2017/1/18 20:00,39,40,81.5,,
RB7,2017/1/18 21:00,36,35,78.9,,
RB7,2017/1/18 22:00,37,31.8,70,,
RB7,2017/1/18 23:00,36,27,64.4,,
RB7,2017/1/19 0:00,32,28.6,60.4,,
RB7,2017/1/19 1:00,35,26.8,54,,
RB7,2017/1/19 2:00,31,28.6,51.1,,
RB7,2017/1/19 3:00,34,28.6,50.9,,
RB7,2017/1/19 4:00,32,26.2,47.9,,
RB7,2017/1/19 5:00,33,26.4,48.9,,
RB7,2017/1/19 6:00,32,22.8,55,,
RB7,2017/1/19 7:00,41,34.4,80.7,,
RB7,2017/1/19 8:00,44,41.4,85.2,,
RB7,2017/1/19 9:00,43,38.8,77.4,,
RB7,2017/1/19 10:00,40,35.8,48.2,,
RB7,2017/1/19 11:00,33,48.2,48.1,,
RB7,2017/1/19 12:00,30,31.6,54.6,,
RB7,2017/1/19 13:00,20,27,57.4,,
RB7,2017/1/19 14:00,18,21.6,68.7,,
RB7,2017/1/19 15:00,17,21.2,65.7,,
RB7,2017/1/19 16:00,25,22,73.5,,
RB7,2017/1/19 17:00,26,25.6,77.3,,
RB7,2017/1/19 18:00,33,25.4,78.5,,
RB7,2017/1/19 19:00,25,21.2,73.5,,
RB7,2017/1/19 20:00,32,25,68,,
RB7,2017/1/19 21:00,27,25.6,67.7,,
RB7,2017/1/19 22:00,29,13.4,69,,
RB7,2017/1/19 23:00,24,24.4,65,,
RB7,2017/1/20 0:00,22,17.2,63.6,,
RB7,2017/1/20 1:00,21,14.4,61.9,,
RB7,2017/1/20 2:00,24,15.6,57.5,,
RB7,2017/1/20 3:00,20,20.2,55.2,,
RB7,2017/1/20 4:00,23,19.4,48.7,,
RB7,2017/1/20 5:00,26,20,51.1,,
RB7,2017/1/20 6:00,26,19,54.9,,
RB7,2017/1/20 7:00,37,29.2,94.4,,
RB7,2017/1/20 8:00,41,28.4,72.4,,
RB7,2017/1/20 9:00,33,27.2,61.8,,
RB7,2017/1/20 10:00,24,23,63.5,,
RB7,2017/1/20 11:00,20,36.2,58.3,,
RB7,2017/1/20 12:00,18,27.4,53.2,,
RB7,2017/1/20 13:00,13,22,46.8,,
RB7,2017/1/20 14:00,9,18.8,47.5,,
RB7,2017/1/20 15:00,8,12.8,53.9,,
RB7,2017/1/20 16:00,7,19.2,69.8,,
RB7,2017/1/20 17:00,14,21.4,78.1,,
RB7,2017/1/20 18:00,15,18.2,75.1,,
RB7,2017/1/20 19:00,13,18,73.7,,
RB7,2017/1/20 20:00,13,14.2,72.9,,
RB7,2017/1/20 21:00,17,16.4,69.3,,
RB7,2017/1/20 22:00,24,26.6,65.9,,
RB7,2017/1/20 23:00,20,20.6,62.3,,
RB7,2017/1/21 0:00,20,18.8,59.1,,
RB7,2017/1/21 1:00,21,16.2,62.5,,
RB7,2017/1/21 2:00,17,19.2,60.7,,
RB7,2017/1/21 3:00,17,17.6,63.4,,
RB7,2017/1/21 4:00,15,15.8,58.6,,
RB7,2017/1/21 5:00,19,15.6,53.5,,
RB7,2017/1/21 6:00,21,18.4,52.5,,
RB7,2017/1/21 7:00,24,19.4,56.1,,
RB7,2017/1/21 8:00,18,21.4,58.9,,
RB7,2017/1/21 9:00,24,21.2,53.9,,
RB7,2017/1/21 10:00,34,27.2,56.7,,
RB7,2017/1/21 11:00,22,36.8,56,,
RB7,2017/1/21 12:00,22,34.8,51.7,,
RB7,2017/1/21 13:00,21,31.4,55.1,,
RB7,2017/1/21 14:00,28,32.2,60.7,,
RB7,2017/1/21 15:00,22,26.6,65.3,,
RB7,2017/1/21 16:00,23,26.6,71.4,,
RB7,2017/1/21 17:00,24,30.6,79.1,,
RB7,2017/1/21 18:00,42,51.2,83,,
RB7,2017/1/21 19:00,48,41,75.4,,
RB7,2017/1/21 20:00,54,47.8,75.1,,
RB7,2017/1/21 21:00,59,52,76.2,,
RB7,2017/1/21 22:00,66,57,77.9,,
RB7,2017/1/21 23:00,70,56.8,80.7,,
RB7,2017/1/22 0:00,70,59.2,80.6,,
RB7,2017/1/22 1:00,64,50.8,68.6,,
RB7,2017/1/22 2:00,64,51.8,62,,
RB7,2017/1/22 3:00,59,48.2,55,,
RB7,2017/1/22 4:00,56,45,53.1,,
RB7,2017/1/22 5:00,59,46.4,52.9,,
RB7,2017/1/22 6:00,61,46.6,55.1,,
RB7,2017/1/22 7:00,56,46.4,55.4,,
RB7,2017/1/22 8:00,65,50.6,57,,
RB7,2017/1/22 9:00,67,51.6,61.4,,
RB7,2017/1/22 10:00,68,57,61.9,,
RB7,2017/1/22 11:00,60,49.4,54.1,,
RB7,2017/1/22 12:00,60,56.6,58,,
RB7,2017/1/22 13:00,65,62.8,61.1,,
RB7,2017/1/22 14:00,65,52.6,59.1,,
RB7,2017/1/22 15:00,71,59,63.7,,
RB7,2017/1/22 16:00,82,70,69.3,,
RB7,2017/1/22 17:00,89,73.2,78.1,,
RB7,2017/1/22 18:00,88,74,87.4,,
RB7,2017/1/22 19:00,125,88.6,87.7,,
RB7,2017/1/22 20:00,91,81.2,86.7,,
RB7,2017/1/22 21:00,92,74.6,79,,
RB7,2017/1/22 22:00,90,70.2,71,,
RB7,2017/1/22 23:00,72,56.6,64.4,,
RB7,2017/1/23 0:00,65,47.2,61.4,,
RB7,2017/1/23 1:00,68,47,58.7,,
RB7,2017/1/23 2:00,66,55.2,58.1,,
RB7,2017/1/23 3:00,66,53.6,56.3,,
RB7,2017/1/23 4:00,62,46.6,59.4,,
RB7,2017/1/23 5:00,69,46.6,60.5,,
RB7,2017/1/23 6:00,69,57.2,67.1,,
RB7,2017/1/23 7:00,76,59.8,89.5,,
RB7,2017/1/23 8:00,81,67.8,89.2,,
RB7,2017/1/23 9:00,98,81.6,95.8,,
RB7,2017/1/23 10:00,97,80.4,76.6,,
RB7,2017/1/23 11:00,94,87.6,79.2,,
RB7,2017/1/23 12:00,88,77.2,76.6,,
RB7,2017/1/23 13:00,75,71.6,78.1,,
RB7,2017/1/23 14:00,78,71.6,87.4,,
RB7,2017/1/23 15:00,90,83,87.5,,
RB7,2017/1/23 16:00,93,81.2,92.3,,
RB7,2017/1/23 17:00,93,88.2,96.9,,
RB7,2017/1/23 18:00,89,82,97.5,,
RB7,2017/1/23 19:00,97,84.6,98,,
RB7,2017/1/23 20:00,89,78.4,94.8,,
RB7,2017/1/23 21:00,77,62,86.5,,
RB7,2017/1/23 22:00,80,68.2,85.8,,
RB7,2017/1/23 23:00,87,73.8,87.6,,
RB7,2017/1/24 0:00,91,82.4,91.3,,
RB7,2017/1/24 1:00,81,70.6,73.2,,
RB7,2017/1/24 2:00,76,60.6,66.6,,
RB7,2017/1/24 3:00,61,46.6,61.2,,
RB7,2017/1/24 4:00,53,40.6,58,,
RB7,2017/1/24 5:00,51,39,55.8,,
RB7,2017/1/24 6:00,49,33.2,57.6,,
RB7,2017/1/24 7:00,62,47.4,127.8,,
RB7,2017/1/24 8:00,66,58,111.1,,
RB7,2017/1/24 9:00,64,57.6,84.5,,
RB7,2017/1/24 10:00,60,58.4,86.7,,
RB7,2017/1/24 11:00,48,52,84.8,,
RB7,2017/1/24 12:00,40,44.4,81.8,,
RB7,2017/1/24 13:00,31,30,86.1,,
RB7,2017/1/24 14:00,27,30.4,97.9,,
RB7,2017/1/24 15:00,23,23,91.4,,
RB7,2017/1/24 16:00,33,37.8,97.4,,
RB7,2017/1/24 17:00,53,53.4,117.5,,
RB7,2017/1/24 18:00,59,61,141.5,,
RB7,2017/1/24 19:00,54,56.4,124.8,,
RB7,2017/1/24 20:00,55,53,115.9,,
RB7,2017/1/24 21:00,61,59.8,114.2,,
RB7,2017/1/24 22:00,59,54.2,108.1,,
RB7,2017/1/24 23:00,61,52.6,95.5,,
RB7,2017/1/25 0:00,52,42.4,84.6,,
RB7,2017/1/25 1:00,48,40,70.1,,
RB7,2017/1/25 2:00,50,38.8,62.4,,
RB7,2017/1/25 3:00,43,29.8,57.2,,
RB7,2017/1/25 4:00,30,23.4,52,,
RB7,2017/1/25 5:00,25,13.6,50.7,,
RB7,2017/1/25 6:00,23,22.2,50.5,,
RB7,2017/1/25 7:00,24,21,59.3,,
RB7,2017/1/25 8:00,22,19.8,59.7,,
RB7,2017/1/25 9:00,24,22.4,62,,
RB7,2017/1/25 10:00,28,21.8,61.8,,
RB7,2017/1/25 11:00,28,25.6,60.4,,
RB7,2017/1/25 12:00,21,19.4,46.4,,
RB7,2017/1/25 13:00,24,15,50.8,,
RB7,2017/1/25 14:00,25,28.8,56.9,,
RB7,2017/1/25 15:00,28,21.4,58.1,,
RB7,2017/1/25 16:00,27,27,56.5,,
RB7,2017/1/25 17:00,25,18,57.5,,
RB7,2017/1/25 18:00,18,20.2,48.4,,
RB7,2017/1/25 19:00,24,16.4,42.9,,
RB7,2017/1/25 20:00,27,23.6,44.4,,
RB7,2017/1/25 21:00,39,29.4,41.3,,
RB7,2017/1/25 22:00,51,45.2,43,,
RB7,2017/1/25 23:00,51,40.2,43.4,,
RB7,2017/1/26 0:00,47,42.2,41.9,,
RB7,2017/1/26 1:00,49,40,53.5,,
RB7,2017/1/26 2:00,50,38,48.6,,
RB7,2017/1/26 3:00,54,44.6,42,,
RB7,2017/1/26 4:00,46,34.8,27.5,,
RB7,2017/1/26 5:00,28,22,16.7,,
RB7,2017/1/26 6:00,28,29.6,22.5,,
RB7,2017/1/26 7:00,28,26.8,33.6,,
RB7,2017/1/26 8:00,36,23.8,35.4,,
RB7,2017/1/26 9:00,33,22.4,32.8,,
RB7,2017/1/26 10:00,34,31.4,28.1,,
RB7,2017/1/26 11:00,43,35.6,31.8,,
RB7,2017/1/26 12:00,42,36.4,29.6,,
RB7,2017/1/26 13:00,41,41.2,34,,
RB7,2017/1/26 14:00,41,38,38.5,,
RB7,2017/1/26 15:00,42,38,43.4,,
RB7,2017/1/26 16:00,42,42.4,42.8,,
RB7,2017/1/26 17:00,58,47.8,53.2,,
RB7,2017/1/26 18:00,65,54,56.2,,
RB7,2017/1/26 19:00,65,55.6,54.6,,
RB7,2017/1/26 20:00,71,56.2,55.7,,
RB7,2017/1/26 21:00,69,54.6,56.3,,
RB7,2017/1/26 22:00,62,54,52.8,,
RB7,2017/1/26 23:00,55,47,49.1,,
RB7,2017/1/27 0:00,57,43.6,48,,
RB7,2017/1/27 1:00,85,43,47,,
RB7,2017/1/27 2:00,54,43,46.7,,
RB7,2017/1/27 3:00,47,40.6,45.1,,
RB7,2017/1/27 4:00,47,37.6,45.7,,
RB7,2017/1/27 5:00,42,30.6,46.4,,
RB7,2017/1/27 6:00,41,32.8,49,,
RB7,2017/1/27 7:00,42,35.6,63.9,,
RB7,2017/1/27 8:00,39,38.6,64.4,,
RB7,2017/1/27 9:00,43,41.2,58.1,,
RB7,2017/1/27 10:00,40,38,48.4,,
RB7,2017/1/27 11:00,39,38,41.7,,
RB7,2017/1/27 12:00,37,39.4,34.7,,
RB7,2017/1/27 13:00,38,35.6,41,,
RB7,2017/1/27 14:00,36,40.8,46.6,,
RB7,2017/1/27 15:00,40,39,51.4,,
RB7,2017/1/27 16:00,40,33.6,57.6,,
RB7,2017/1/27 17:00,33,35,60.8,,
RB7,2017/1/27 18:00,37,32.6,62,,
RB7,2017/1/27 19:00,32,33.4,64,,
RB7,2017/1/27 20:00,33,30.4,64.7,,
RB7,2017/1/27 21:00,34,33.6,68.6,,
RB7,2017/1/27 22:00,33,29.2,64.6,,
RB7,2017/1/27 23:00,28,24.2,58.6,,
RB7,2017/1/28 0:00,26,26.6,55.4,,
RB7,2017/1/28 1:00,22,24,49.5,,
RB7,2017/1/28 2:00,23,20,34.6,,
RB7,2017/1/28 3:00,18,17.6,19.7,,
RB7,2017/1/28 4:00,18,7.8,16.2,,
RB7,2017/1/28 5:00,15,12,26.2,,
RB7,2017/1/28 6:00,14,14.8,25.8,,
RB7,2017/1/28 7:00,18,21,44.6,,
RB7,2017/1/28 8:00,16,18.4,49.8,,
RB7,2017/1/28 9:00,15,17,39.9,,
RB7,2017/1/28 10:00,9,4.6,29.3,,
RB7,2017/1/28 11:00,6,7.4,28.1,,
RB7,2017/1/28 12:00,5,5.8,25.4,,
RB7,2017/1/28 13:00,7,10.4,29,,
RB7,2017/1/28 14:00,6,15.8,36.1,,
RB7,2017/1/28 15:00,6,11.4,36.5,,
RB7,2017/1/28 16:00,7,24.4,45.9,,
RB7,2017/1/28 17:00,10,11.2,52.8,,
RB7,2017/1/28 18:00,11,15.6,70.5,,
RB7,2017/1/28 19:00,12,17,67.4,,
RB7,2017/1/28 20:00,15,18.6,75.1,,
RB7,2017/1/28 21:00,14,17.4,64.6,,
RB7,2017/1/28 22:00,11,14.4,51.4,,
RB7,2017/1/28 23:00,9,12.2,48.4,,
RB7,2017/1/29 0:00,11,9.8,32.7,,
RB7,2017/1/29 1:00,6,6,22.5,,
RB7,2017/1/29 2:00,5,4,18.5,,
RB7,2017/1/29 3:00,10,2.2,15.7,,
RB7,2017/1/29 4:00,7,2,18.2,,
RB7,2017/1/29 5:00,6,1,23.2,,
RB7,2017/1/29 6:00,7,2,34.7,,
RB7,2017/1/29 7:00,7,8.6,59.8,,
RB7,2017/1/29 8:00,7,7.8,53.6,,
RB7,2017/1/29 9:00,8,8,53,,
RB7,2017/1/29 10:00,7,4.8,29.5,,
RB7,2017/1/29 11:00,7,10,35.7,,
RB7,2017/1/29 12:00,8,11.2,33.1,,
RB7,2017/1/29 13:00,11,9,27.7,,
RB7,2017/1/29 14:00,9,13.8,28.5,,
RB7,2017/1/29 15:00,9,12.4,41.5,,
RB7,2017/1/29 16:00,7,7,32.3,,
RB7,2017/1/29 17:00,9,10.8,35.5,,
RB7,2017/1/29 18:00,10,7.2,33.6,,
RB7,2017/1/29 19:00,9,9.4,37,,
RB7,2017/1/29 20:00,7,6.4,33.6,,
RB7,2017/1/29 21:00,6,3.6,23.9,,
RB7,2017/1/29 22:00,5,1.8,23.5,,
RB7,2017/1/29 23:00,8,1.8,23.7,,
RB7,2017/1/30 0:00,12,3.6,24.6,,
RB7,2017/1/30 1:00,10,4.2,23.1,,
RB7,2017/1/30 2:00,11,4.8,19.8,,
RB7,2017/1/30 3:00,7,5.4,14.3,,
RB7,2017/1/30 4:00,10,6,16.9,,
RB7,2017/1/30 5:00,9,7.6,29.4,,
RB7,2017/1/30 6:00,12,6,44.7,,
RB7,2017/1/30 7:00,18,13.2,136.7,,
RB7,2017/1/30 8:00,12,10,79.1,,
RB7,2017/1/30 9:00,9,7.2,68.5,,
RB7,2017/1/30 10:00,12,6,55.1,,
RB7,2017/1/30 11:00,12,9.4,45.4,,
RB7,2017/1/30 12:00,15,12.2,43.1,,
RB7,2017/1/30 13:00,10,8.2,40.5,,
RB7,2017/1/30 14:00,11,7,47.4,,
